subjek,kategori,Judul Tabel,WebAPI URL
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Desa1/Kelurahan Yang Memiliki Sarana Kesehatan Menurut Provinsi, 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/Mzh6ZDZ3VXg3bzRtUUVtRkZOZUpZdz09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Berobat Jalan Sebulan Terakhir Menurut Provinsi, dan Tempat/Cara Berobat, 2009-2024",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1620/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Indikator Kesehatan (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/708/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Wanita Berumur 15-49 Tahun dan Berstatus Kawin yang Sedang Menggunakan/Memakai Alat KB (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/218/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Anak Umur 0-59 Bulan (Balita) yang Pernah Mendapat Imunisasi Campak Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/211/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Bayi Umur 0-5 Bulan yang Menerima ASI Eksklusif Menurut Jenis Kelamin (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1341/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Bayi Usia Kurang Dari 6 Bulan Yang Mendapatkan Asi Eksklusif Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1340/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mempunyai Keluhan Kesehatan dalam Sebulan Terakhir Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/222/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mengobati Sendiri Selama Sebulan Terakhir Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1974/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur Kurang Dari Sama Dengan 18 Tahun yang Merokok Tembakau selama Sebulan Terakhir Menurut Klasifikasi Desa (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1537/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur Kurang Dari Sama Dengan 18 Tahun yang Merokok Tembakau selama Sebulan Terakhir Menurut Kelompok Umur (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1535/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur Kurang Dari Sama Dengan 18 Tahun yang Merokok Tembakau selama Sebulan Terakhir Menurut Jenis Kelamin (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1533/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur 15 Tahun ke Atas yang Merokok Tembakau selama Sebulan Terakhir Menurut Kelompok Umur (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1438/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur 15 Tahun ke Atas yang Merokok Tembakau selama Sebulan Terakhir Menurut Kuintil Pengeluaran (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1437/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur 15 Tahun ke Atas yang Merokok Tembakau selama Sebulan Terakhir Menurut Klasifikasi Desa (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1436/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Berumur 15 Tahun ke Atas yang Merokok Tembakau selama Sebulan Terakhir Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1435/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need Pelayanan Kesehatan Menurut Kelompok Umur (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1406/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need Pelayanan Kesehatan Menurut Kuintil Pengeluaran (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1405/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need Pelayanan Kesehatan Menurut Jenis Kelamin (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1404/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need Pelayanan Kesehatan Menurut Klasifikasi Desa (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1403/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need Pelayanan Kesehatan Menurut Provinsi (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1402/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Pernah Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Klasifikasi Desa dan Tempat Melahirkan Anak Lahir Hidup yang Terakhir di Fasilitas Kesehatan (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1352/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Pernah Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Kuintil Pengeluaran dan Tempat Melahirkan Anak Lahir Hidup yang Terakhir di Fasilitas Kesehatan (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1351/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Pernah Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Provinsi dan Tempat Melahirkan Anak Lahir Hidup yang Terakhir di Fasilitas Kesehatan (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1350/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Kuintil Pengeluaran dan Penolong Persalinan ALH yang Terakhir adalah Tenaga Kesehatan Terlatih (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1347/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Klasifikasi Desa dan Penolong Persalinan ALH yang Terakhir adalah Tenaga Kesehatan Terlatih (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1346/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Berumur 15-49 Tahun yang Melahirkan Anak Lahir Hidup (ALH) dalam 2 Tahun Terakhir menurut Provinsi dan Penolong Persalinan ALH yang Terakhir adalah Tenaga Kesehatan Terlatih (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1345/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mempunyai Keluhan Kesehatan menurut Provinsi, Tipe daerah dan Jenis Kelamin, 2009-2024",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1617/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"[Metode Baru] Umur Harapan Hidup Saat Lahir (UHH) (Tahun), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/414/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kabupaten/Kota Endemis Filariasis yang Mencapai Eliminasi, 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1778/th/122/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kabupaten/Kota dengan Eliminasi Kusta, 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1770/th/122/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kabupaten/Kota yang mencapai eliminasi Malaria, 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1764/th/122/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Insiden Tuberkolosis (ITB) Per 100.000 Penduduk, 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1763/th/121/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Kejadian Malaria Per 1000 Orang, 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1393/th/121/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Usia 15 Tahun Ke Atas yang Merokok dalam Sebulan Terakhir Menurut Provinsi dan Kelompok Umur, 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/dlluMytKMXJMbjBIK2VGZFpiVEtuQT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Distribusi Persentase Penduduk yang Mempunyai Keluhan Kesehatan Selama Sebulan Terakhir dan Tidak Berobat Jalan Menurut Provinsi dan Alasan Utama Tidak Berobat Jalan, 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/elphU2NQeHZPQlhkRlZ5b1k2cUFwZz09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Tenaga Kesehatan Menurut Provinsi, 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/aWpHRGF4UVBjZTVEODBHMTV4R0xUUT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Distribusi Persentase Wanita Berumur 15–49 Tahun yang Pernah Kawin dan Melahirkan Hidup dalam Dua Tahun Terakhir Menurut Provinsi dan Penolong Persalinan, 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/OUxpRHI5dWVlT3JkcEc1K3pYOWJBUT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,Indikator Kesehatan 1995-2023,https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1559/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Konsumsi Alkohol Oleh Penduduk Umur ≥ 15 Tahun Dalam Satu Tahun Terakhir (Liter Per Kapita), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1475/th/122/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Pasangan Usia Subur (PUS) Umur 15–49 Tahun yang Sedang Menggunakan Alat Keluarga Berencana (KB) atau Cara Tradisional untuk Menunda atau Mencegah Kehamilan Menurut Provinsi, 2022",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2022/id_tabel/WUptSkZUMDlSbXNYSGJJaHpLaHVrQT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Rumah Sakit Umum, Rumah Sakit Khusus, Puskesmas, Klinik Pratama, dan Posyandu Menurut Provinsi, 2020",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2020/id_tabel/biszcFRCUnVKUXNnTDZvWnA3ZWtyUT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mempunyai Keluhan Kesehatan Selama Sebulan Terakhir  Menurut Provinsi, 2021",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2021/id_tabel/TEptbDV0QlRORVl6cjl0THhMbk02Zz09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Memiliki Jaminan Kesehatan Menurut Provinsi dan Jenis Jaminan, 2021",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2021/id_tabel/UUROM3lMeGsxZ0czT2xFeEJsK0VWZz09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mempunyai Keluhan Kesehatan dan Berobat Jalan Selama Sebulan Terakhir Menurut Provinsi, 2021",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2021/id_tabel/UGRkblliSHZUa0J0VEpDZUJwdFhxQT09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi Obesitas Pada Penduduk Umur > 18 Tahun, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1481/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi Obesitas Pada Penduduk Umur > 18 Tahun Menurut Jenis Kelamin, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1781/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi Anemia Pada Ibu Hamil, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1333/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi Tekanan Darah Tinggi Menurut Provinsi, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1480/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1397/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Kepadatan Dan Distribusi Tenaga Kesehatan, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1477/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Provinsi , 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1353/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Total Menurut Daerah Tempat Tinggal, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1401/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Total Menurut Kelompok Pengeluaran, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1400/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Total Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1399/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Indeks Khusus Penanganan Stunting Menurut Kabupaten/Kota, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1950/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Indeks Khusus Penanganan Stunting Menurut Provinsi, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1949/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Neonatal (AKN) Dan Angka Kematian Bayi Per 1000 Kelahiran Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1383/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Daerah Tempat Tinggal , 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1612/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Pengetahuan Dan Pemahaman Pasangan Usia Subur (PUS) Tentang Metode Kontrasepsi Modern Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1321/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Korban Penyalahgunaan Napza yang Mendapatkan Rehabilitasi Sosial di Dalam Panti Sesuai Standar Pelayanan (Orang), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1793/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah yang Mengakses Layanan Pasca Rehabilitasi, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1790/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Balita menurut Provinsi dan Penolong Kelahiran Terakhir (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/53/th/114/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Balita Obesitas (BB/TB) Kelompok Umur 0-59 Bulan Menurut Provinsi (Persen), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1761/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Kabupaten/Kota yang melakukan deteksi dini untuk infeksi hepatitis B (Persen), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1766/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Kabupaten Kota yang mencapai 80 % Imunisasi Dasar Lengkap Pada Bayi (Persen), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1762/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk di Perdesaan yang Mempunyai Keluhan Kesehatan dan Mengobati Sendiri menurut Provinsi dan Jenis Kelamin (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1147/th/114/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk Perkotaan+Perdesaan yang Mempunyai Keluhan Kesehatan dan Mengobati Sendiri menurut Provinsi dan Jenis Kelamin (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1148/th/114/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi anemia pada ibu hamil menurut kelompok umur, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1782/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi balita gizi buruk menurut Provinsi di Indonesia (PSG), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1776/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi balita gizi kurang menurut Provinsi di Indonesia (PSG), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1773/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi balita kekurangan gizi menurut Provinsi di Indonesia (PSG), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1777/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi tekanan darah tinggi menurut daerah tempat tinggal, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1779/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi tekanan darah tinggi menurut jenis kelamin, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1780/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Proporsi Populasi yang Mempunyai Kebiasaan Cuci Tangan yang Benar menurut Wilayah (Persen), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1813/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi Balita Sangat Pendek dan Pendek pada Kabupaten/Kota SSGBI (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1614/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Baduta (Anak Bawah Dua Tahun) Pendek Dan Sangat Pendek (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1328/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Balita Pendek Dan Sangat Pendek (Persen), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1325/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Bayi (AKB) Per 1000 Kelahiran Hidup Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1584/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Daerah Tempat Tinggal (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1547/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Jenis Kelamin (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1548/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1545/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Daerah Tempat Tinggal, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1398/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Balita Per 1000 Kelahiran Hidup Menurut Daerah Tempat Tinggal, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1379/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Balita Per 1000 Kelahiran Hidup Menurut Kuantil Kekayaan , 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1382/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Balita Per 1000 Kelahiran Hidup Menurut Pendidikan Ibu, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1374/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Balita Per 1000 Kelahiran Hidup Menurut Provinsi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1373/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Balita Per 1000 Kelahiran Hidup Menurut Umur Ibu saat Melahirkan, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1381/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Bayi (AKB) Per 1000 Kelahiran Hidup Menurut Daerah Tempat Tinggal, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1568/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Bayi (AKB) Per 1000 Kelahiran Hidup Menurut Kuantil Kekayaan, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1572/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Bayi (AKB) Per 1000 Kelahiran Hidup Menurut Pendidikan Ibu, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1574/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Bayi (AKB) Per 1000 Kelahiran Hidup Menurut Umur Ibu Saat Melahirkan, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1569/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Neonatal (AKN) Dan Angka Kematian Bayi Per 1000 Kelahiran Menurut Daerah tempat tinggal, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1384/th/117/key/921504506b78d644648e514971ac0d28
